pintr_dif,O_sd,C_sd,E_sd,A_sd,N_sd,male,leeftijd,oplzon,ideology,ay09a018,ay09b018,cp09b024,cp09b034,cp09b044,cp09b054,cp09b059,cp09b064,cp09b069,cp09b029rc,cp09b039rc,cp09b049rc
0,0.6309330316170244,-0.7640160058597218,0.10467568790771112,0.5372845653912047,1.3775708870895296,0,20,5,6,3,3,4,5,5,4,3,5,4,3,3,5
-1,-0.08726471193566841,0.09286570329461427,0.3429389931843902,0.02392550750148947,-0.1325475099593084,1,64,2,5,1,2,4,2,3,4,3,4,4,3,3,4
4,0.9387320645681785,-0.8592250846546481,0.5812022984610692,-0.38676173881028275,0.47149984886022683,1,54,5,5,7,3,5,5,3,5,3,3,5,5,5,5
0,0.6309330316170244,-0.5735978482698694,-0.21300871912786096,0.4346127538132617,-0.05704159010686648,1,48,6,2,7,7,5,4,4,5,2,4,5,4,4,4
0,0.32313399866587034,0.4737020184743192,-0.7689564314401122,-0.18141811565439664,0.47149984886022683,1,53,6,2,7,7,3,4,5,4,3,3,4,5,5,2
2,0.5283333539666397,0.2832838608844667,0.4223600949432832,0.22926913065737559,-0.28355934966419216,0,46,5,6,4,2,4,4,4,4,4,4,4,4,4,4
1,0.32313399866587034,-0.28797061188509065,-0.13358761736896796,-0.694777173544112,-0.3590652695166341,0,33,2,6,5,4,4,3,4,4,3,4,4,4,4,4
0,-0.2924640672364378,0.2832838608844667,-0.054166515610074926,0.12659731907943253,-0.28355934966419216,1,65,2,2,5,5,3,3,3,4,3,4,3,3,3,3
2,0.32313399866587034,0.09286570329461427,0.5017811967021762,0.12659731907943253,-0.2080534298117503,1,21,2,7,4,2,3,4,4,4,2,4,4,5,4,4
-1,0.32313399866587034,-0.28797061188509065,0.025254586148818092,-0.38676173881028275,0.16947616945045924,1,72,2,5,4,5,4,4,4,4,3,4,4,3,4,4
0,1.2465310975193327,-0.5735978482698694,-0.054166515610074926,0.6399563769691478,-0.43457118936907596,1,47,6,3,4,4,5,5,4,5,5,4,5,5,4,5
1,0.32313399866587034,-0.09755245429523819,-0.13358761736896796,0.4346127538132617,0.16947616945045924,0,37,5,6,5,4,5,4,3,4,4,4,2,4,3,5
0,0.6309330316170244,-0.19276153309016442,-0.21300871912786096,0.22926913065737559,0.5470057687126687,0,27,5,NA,1,1,4,5,4,5,3,4,5,4,3,4
0,0.11793464336510097,-0.002343375500311962,-0.054166515610074926,0.02392550750148947,-0.5855830290739598,1,70,5,6,5,5,4,3,4,4,3,4,4,4,4,2
0,-0.08726471193566841,-0.09755245429523819,-0.8483775331990051,0.02392550750148947,-0.1325475099593084,0,46,2,4,5,5,4,2,3,4,3,4,4,4,3,3
-4,0.22053432101548567,-0.9544341634495742,-0.13358761736896796,0.947971811702977,0.09397024959801732,0,52,4,5,1,5,5,5,3,4,1,5,3,3,3,5
0,0.11793464336510097,-0.47838876947494313,-0.13358761736896796,-0.5921053619661688,0.24498208930290113,1,44,3,3,3,3,3,4,4,3,3,4,3,4,4,4
0,-0.08726471193566841,-0.002343375500311962,0.4223600949432832,0.02392550750148947,-0.43457118936907596,1,20,3,NA,1,1,3,3,3,4,3,4,4,3,3,4
0,-0.3950637448868225,-0.002343375500311962,0.025254586148818092,0.4346127538132617,-0.6610889489264017,0,36,4,NA,1,1,4,3,3,4,1,4,4,3,1,4
1,-0.6002631001875919,-0.47838876947494313,0.26351789142549714,-0.07874630407645358,0.16947616945045924,0,33,6,3,5,4,4,2,2,4,2,2,3,4,4,2
0,0.22053432101548567,-0.09755245429523819,0.26351789142549714,0.3319409422353186,0.24498208930290113,0,34,6,4,5,5,4,3,3,4,3,3,4,5,4,4
-1,0.6309330316170244,-0.002343375500311962,0.26351789142549714,-0.5921053619661688,-0.28355934966419216,1,53,4,7,4,5,4,4,4,4,4,4,4,5,4,4
1,0.22053432101548567,-0.19276153309016442,-0.21300871912786096,-0.900120796699998,-0.05704159010686648,1,46,5,6,5,4,4,3,4,5,2,4,4,3,4,4
0,0.7335327092674091,-0.19276153309016442,0.7400445019788553,0.22926913065737559,-0.5855830290739598,0,51,4,2,5,5,5,4,5,4,3,3,5,5,3,5
0,0.11793464336510097,0.09286570329461427,-0.6895353296812191,-0.18141811565439664,1.3020649672370876,1,50,5,2,6,6,4,4,4,2,4,4,4,3,2,5
0,0.7335327092674091,0.7593292548590979,0.4223600949432832,1.05064362328092,1.075547207679762,0,23,6,4,1,1,4,5,4,4,4,5,4,4,3,5
2,0.7335327092674091,0.7593292548590979,0.5812022984610692,1.153315434858863,-0.05704159010686648,0,59,3,7,7,5,5,4,4,4,3,3,5,5,4,5
-1,-0.7028627778379766,-0.3831796906800169,-0.45127202440454,-0.4894335503882258,1.151053127532204,0,31,4,NA,2,3,2,2,3,3,3,4,2,3,3,3
2,0.22053432101548567,-0.3831796906800169,-0.6101142279223261,-0.900120796699998,0.5470057687126687,0,35,4,3,4,2,4,4,3,4,4,4,3,4,3,4
2,-0.18986438958605312,-0.09755245429523819,0.3429389931843902,-0.07874630407645358,-0.05704159010686648,1,51,3,NA,4,2,3,4,3,4,3,3,3,4,3,3
0,0.11793464336510097,0.2832838608844667,0.6606234002199622,0.12659731907943253,-0.5855830290739598,1,57,6,1,7,7,5,5,4,4,4,3,4,3,2,2
1,-0.6002631001875919,0.1880747820895405,-0.6101142279223261,-0.07874630407645358,0.47149984886022683,0,62,2,7,5,4,2,3,2,3,1,4,4,3,3,4
1,-0.2924640672364378,-0.3831796906800169,0.26351789142549714,-0.5921053619661688,-0.3590652695166341,0,26,4,NA,4,3,3,4,4,4,2,2,4,3,3,3
0,0.32313399866587034,0.1880747820895405,0.10467568790771112,0.22926913065737559,0.24498208930290113,0,40,5,7,3,3,4,3,4,4,3,4,4,4,4,4
0,-0.4976634225372072,-0.3831796906800169,0.025254586148818092,0.02392550750148947,-0.28355934966419216,0,56,1,NA,4,4,3,4,3,3,2,4,3,3,2,3
0,-1.7288595543418235,-1.4304795574242055,-1.7220096525468285,-0.4894335503882258,1.151053127532204,0,76,2,NA,1,1,2,3,2,1,1,2,2,1,1,3
0,-0.6002631001875919,0.5689110972692454,-0.530693126163433,-0.5921053619661688,0.09397024959801732,0,53,5,6,5,5,3,1,3,4,2,3,3,3,3,4
0,-0.6002631001875919,0.2832838608844667,0.10467568790771112,0.02392550750148947,0.24498208930290113,0,45,4,5,3,3,3,2,3,4,2,3,3,3,3,3
0,0.015334965714716276,-0.09755245429523819,-0.45127202440454,0.12659731907943253,-0.1325475099593084,0,27,4,3,3,3,4,4,4,4,2,4,3,3,3,4
1,0.22053432101548567,0.09286570329461427,0.5017811967021762,0.12659731907943253,-0.28355934966419216,1,40,6,5,7,6,5,2,3,4,5,4,3,4,4,3
0,-1.0106618107891308,-0.19276153309016442,-1.3249041437523632,0.02392550750148947,0.7735235282699945,0,68,2,7,2,2,2,3,3,2,1,4,1,2,4,3
0,-0.3950637448868225,-0.5735978482698694,0.3429389931843902,0.02392550750148947,0.7735235282699945,0,42,6,3,5,5,4,2,3,4,2,4,3,3,3,3
1,0.6309330316170244,0.8545383336540241,-0.371850922645647,0.7426281885470909,0.9245353679748782,1,36,5,7,5,4,4,4,4,4,4,5,3,4,4,5
0,0.425733676316255,-0.47838876947494313,0.5017811967021762,0.3319409422353186,0.24498208930290113,0,20,6,NA,5,5,5,4,4,4,4,4,4,4,2,4
1,0.7335327092674091,-0.3831796906800169,0.3429389931843902,0.22926913065737559,0.47149984886022683,0,50,3,2,6,5,5,4,4,4,4,4,4,5,4,4
0,0.22053432101548567,0.09286570329461427,-0.13358761736896796,0.8453000001250339,1.226559047384646,0,56,5,2,6,6,4,4,4,4,4,4,4,3,4,2
0,0.5283333539666397,-0.002343375500311962,0.025254586148818092,-0.38676173881028275,-0.43457118936907596,1,33,4,7,5,5,5,5,3,4,4,4,4,3,3,5
0,0.6309330316170244,0.09286570329461427,-0.13358761736896796,0.12659731907943253,-0.43457118936907596,0,71,2,7,2,2,5,4,4,5,3,4,4,4,3,5
0,-0.8054624554883613,-0.19276153309016442,-0.6101142279223261,-0.4894335503882258,0.24498208930290113,1,59,2,5,4,4,3,2,2,3,2,3,3,3,3,3
-2,0.11793464336510097,-0.5735978482698694,-0.292429820886754,-0.38676173881028275,0.6980176084175526,0,76,3,5,3,5,4,4,4,4,2,4,4,3,3,4
-1,-0.08726471193566841,1.0449564912438765,-0.21300871912786096,-0.28408992723233967,-0.7365948687788436,1,86,4,9,5,6,4,3,4,3,1,4,4,4,3,4
0,-0.6002631001875919,0.4737020184743192,-0.21300871912786096,0.02392550750148947,0.32048800915534303,0,70,2,7,5,5,3,3,2,3,3,3,3,3,3,3
-1,-0.08726471193566841,-0.7640160058597218,-0.21300871912786096,-0.797448985122055,0.32048800915534303,0,23,2,NA,1,2,3,4,4,2,3,3,4,3,4,4
-1,-0.4976634225372072,0.09286570329461427,-0.13358761736896796,-0.5921053619661688,-0.3590652695166341,1,46,2,NA,2,3,3,3,3,4,1,4,3,3,3,3
-1,0.22053432101548567,0.1880747820895405,0.6606234002199622,0.12659731907943253,0.3959939290077849,1,61,2,5,3,4,4,5,4,5,3,3,4,3,3,3
-1,0.015334965714716276,0.2832838608844667,-0.45127202440454,-0.07874630407645358,-0.7365948687788436,1,66,1,3,5,6,3,3,4,4,3,4,3,3,3,5
1,-0.18986438958605312,-0.19276153309016442,-1.0072197367167912,-0.38676173881028275,0.24498208930290113,0,82,7,7,7,6,2,3,4,4,2,4,3,4,3,4
0,-0.2924640672364378,-0.6688069270647956,0.10467568790771112,0.02392550750148947,0.16947616945045924,1,67,3,8,5,5,4,2,3,4,3,4,3,3,3,3
0,0.11793464336510097,0.2832838608844667,-1.6425885507879354,0.02392550750148947,0.3959939290077849,0,36,4,NA,1,1,2,5,4,4,1,4,4,5,3,4
0,0.32313399866587034,-0.19276153309016442,0.26351789142549714,0.12659731907943253,0.09397024959801732,1,72,5,NA,6,6,5,5,3,3,4,3,4,4,5,2
1,0.11793464336510097,0.6641201760641716,0.025254586148818092,0.6399563769691478,-0.5100771092215178,0,68,2,4,5,4,4,3,3,4,3,4,3,3,4,5
1,-1.4210605213906695,-0.47838876947494313,-0.6895353296812191,-0.694777173544112,-0.1325475099593084,1,59,4,7,3,2,2,2,2,3,1,3,1,3,2,2
0,0.22053432101548567,0.09286570329461427,0.025254586148818092,0.22926913065737559,-0.8121007886312855,1,44,6,0,6,6,4,4,3,5,3,4,3,3,3,5
1,-0.6002631001875919,0.5689110972692454,-0.292429820886754,-0.18141811565439664,-0.5855830290739598,0,44,4,9,5,4,3,1,3,4,2,4,3,3,3,3
-1,-0.3950637448868225,-0.09755245429523819,-0.13358761736896796,0.3319409422353186,0.16947616945045924,0,60,2,NA,3,4,3,3,3,3,3,4,3,3,3,3
1,0.015334965714716276,-0.09755245429523819,-0.6101142279223261,0.12659731907943253,-0.2080534298117503,1,62,4,3,6,5,4,3,3,4,3,5,3,4,4,2
2,-0.2924640672364378,-0.6688069270647956,-0.21300871912786096,-0.38676173881028275,-0.28355934966419216,1,43,4,5,4,2,3,4,3,3,2,4,3,3,3,4
0,-0.3950637448868225,-0.09755245429523819,-0.6101142279223261,-0.38676173881028275,0.5470057687126687,1,82,5,6,6,6,4,4,2,4,2,2,2,4,3,4
-1,-0.3950637448868225,-0.002343375500311962,-0.054166515610074926,-0.18141811565439664,-0.3590652695166341,0,48,5,7,2,3,3,3,3,3,3,3,3,3,3,4
-1,-0.8054624554883613,0.09286570329461427,-0.371850922645647,-0.07874630407645358,0.16947616945045924,0,61,2,5,4,5,4,3,3,4,1,4,3,1,3,1
0,0.7335327092674091,0.7593292548590979,-0.530693126163433,0.8453000001250339,0.018464329745575422,0,58,4,NA,4,4,4,5,4,5,3,5,5,2,4,5
0,0.22053432101548567,-0.47838876947494313,-0.054166515610074926,-0.5921053619661688,-0.3590652695166341,1,49,4,2,7,7,5,2,4,4,4,4,4,4,4,2
0,-0.08726471193566841,0.2832838608844667,-0.13358761736896796,0.6399563769691478,0.5470057687126687,0,64,4,5,2,2,4,3,4,4,2,4,3,3,3,4
1,-0.908062133138746,-0.002343375500311962,0.18409678966660414,0.3319409422353186,0.6225116885651106,0,65,2,6,4,3,2,3,3,3,2,3,3,2,3,2
1,-0.08726471193566841,0.37849293967939296,-0.292429820886754,-0.28408992723233967,1.226559047384646,1,57,2,5,5,4,2,3,5,4,2,4,5,4,3,2
0,-0.18986438958605312,-0.28797061188509065,0.18409678966660414,0.5372845653912047,-0.2080534298117503,0,80,2,NA,5,5,4,3,3,4,3,4,3,4,2,3
-1,-1.1132614884395153,-1.3352704786292793,-0.292429820886754,-1.002792608277941,-0.43457118936907596,1,39,2,NA,1,2,2,3,2,3,1,2,2,3,3,3
0,0.425733676316255,-0.5735978482698694,0.3429389931843902,0.4346127538132617,-0.5100771092215178,0,48,5,4,6,6,4,4,4,4,3,4,4,5,4,3
1,0.7335327092674091,0.7593292548590979,0.5017811967021762,0.5372845653912047,-0.3590652695166341,1,68,3,5,5,4,5,5,5,5,1,5,5,3,3,5
0,-0.8054624554883613,-1.3352704786292793,0.5812022984610692,0.22926913065737559,-0.1325475099593084,0,21,4,NA,2,2,2,4,3,3,1,2,2,3,3,4
-2,0.015334965714716276,-0.28797061188509065,0.10467568790771112,-0.38676173881028275,0.8490294481224363,0,31,4,5,3,5,4,3,4,4,3,4,4,4,3,2
-3,0.32313399866587034,-0.09755245429523819,0.8194656037377483,-0.18141811565439664,-0.05704159010686648,1,60,5,7,2,5,4,4,4,4,2,5,4,3,4,4
0,0.11793464336510097,0.37849293967939296,0.18409678966660414,-0.18141811565439664,-0.43457118936907596,1,62,2,6,5,5,3,4,4,4,1,4,4,4,3,5
1,-0.08726471193566841,0.1880747820895405,-0.054166515610074926,-0.28408992723233967,0.6225116885651106,0,22,4,8,2,1,2,4,4,4,1,4,4,4,3,4
0,0.11793464336510097,0.1880747820895405,0.5017811967021762,0.4346127538132617,-0.5100771092215178,0,36,2,NA,2,2,4,4,4,4,3,4,4,5,2,2
0,0.015334965714716276,-0.3831796906800169,0.5812022984610692,-0.38676173881028275,-0.28355934966419216,1,53,2,7,6,6,4,4,4,4,2,3,4,3,3,4
1,0.11793464336510097,0.6641201760641716,-0.13358761736896796,0.947971811702977,-0.28355934966419216,0,67,6,3,4,3,5,2,2,4,4,4,3,4,4,4
0,-0.08726471193566841,0.37849293967939296,0.10467568790771112,-0.28408992723233967,0.47149984886022683,1,44,4,4,5,5,4,4,4,4,2,4,4,3,3,2
2,0.32313399866587034,0.6641201760641716,0.18409678966660414,0.7426281885470909,-0.3590652695166341,0,80,1,5,7,5,4,4,4,4,3,4,4,3,3,5
0,1.3491307751697172,0.6641201760641716,1.2959922142911064,0.3319409422353186,-1.0386185481886112,1,45,5,7,6,6,5,5,3,5,5,5,5,5,5,5
-1,-0.4976634225372072,-0.47838876947494313,0.025254586148818092,-1.002792608277941,-0.05704159010686648,1,50,4,NA,1,2,4,3,3,2,2,3,3,3,3,4
-1,-0.18986438958605312,0.37849293967939296,-0.9277986349578982,0.6399563769691478,0.7735235282699945,0,57,2,5,1,2,4,3,3,5,2,4,3,3,3,3
0,-0.08726471193566841,-0.19276153309016442,0.10467568790771112,0.02392550750148947,-0.5100771092215178,1,74,5,6,5,5,2,4,3,4,3,4,4,4,3,3
0,0.7335327092674091,1.0449564912438765,0.025254586148818092,0.22926913065737559,0.5470057687126687,0,46,5,2,5,5,3,4,4,5,2,5,4,5,5,5
1,-0.18986438958605312,-0.5735978482698694,1.3754133160499995,0.22926913065737559,-0.28355934966419216,0,39,5,7,4,3,5,2,4,4,4,2,4,3,2,3
2,-0.08726471193566841,-0.28797061188509065,0.5812022984610692,1.05064362328092,0.5470057687126687,0,35,4,NA,3,1,3,5,3,5,1,5,2,2,3,5
1,-0.18986438958605312,-0.09755245429523819,0.4223600949432832,-0.07874630407645358,-0.28355934966419216,0,23,5,4,2,1,4,2,4,4,2,2,3,4,4,4
1,-0.4976634225372072,0.1880747820895405,-1.0866408384756843,-1.105464419855884,-0.6610889489264017,1,69,4,4,6,5,4,2,2,4,4,4,1,4,3,2
2,0.32313399866587034,0.5689110972692454,0.18409678966660414,0.3319409422353186,-0.5100771092215178,0,53,2,7,4,2,4,5,4,4,3,4,4,4,4,2
2,-0.18986438958605312,0.2832838608844667,-0.371850922645647,-0.38676173881028275,0.5470057687126687,1,47,3,8,6,4,4,4,4,3,3,4,3,2,2,4
0,-1.0106618107891308,0.37849293967939296,-0.292429820886754,-0.07874630407645358,0.7735235282699945,0,43,4,4,2,2,3,5,2,2,2,2,2,1,1,5
0,-0.4976634225372072,-0.09755245429523819,-0.292429820886754,-0.07874630407645358,-0.05704159010686648,1,32,4,8,4,4,2,3,3,4,2,4,3,3,4,2
0,0.5283333539666397,0.7593292548590979,0.5812022984610692,-0.5921053619661688,0.018464329745575422,1,51,4,8,3,3,4,4,4,4,3,4,4,4,4,5
0,0.32313399866587034,0.37849293967939296,0.18409678966660414,0.22926913065737559,-0.28355934966419216,1,60,4,4,4,4,4,4,4,4,3,5,4,3,3,4
1,-0.4976634225372072,-0.6688069270647956,-0.6101142279223261,-0.5921053619661688,-0.1325475099593084,1,44,5,4,6,5,4,2,4,4,1,5,2,4,1,3
-1,0.32313399866587034,0.6641201760641716,0.10467568790771112,0.22926913065737559,-0.43457118936907596,0,33,6,4,5,6,5,3,3,5,4,3,3,4,4,4
1,0.22053432101548567,0.4737020184743192,0.5812022984610692,-0.07874630407645358,-0.28355934966419216,1,29,4,NA,5,4,3,4,4,4,1,3,4,5,4,5
0,-0.4976634225372072,0.1880747820895405,-1.1660619402345773,-0.18141811565439664,0.3959939290077849,1,33,2,8,1,1,2,2,5,5,1,3,4,2,2,4
2,-0.7028627778379766,-0.47838876947494313,0.025254586148818092,-0.18141811565439664,1.075547207679762,0,26,4,NA,3,1,2,3,2,3,2,3,2,4,3,4
2,-0.7028627778379766,-0.9544341634495742,-0.7689564314401122,-0.18141811565439664,-0.28355934966419216,0,56,3,NA,3,1,4,2,3,4,2,3,2,3,3,2
-1,0.015334965714716276,0.2832838608844667,0.18409678966660414,0.02392550750148947,0.16947616945045924,0,60,2,6,3,4,3,4,4,4,3,4,3,3,3,4
2,-0.18986438958605312,-0.6688069270647956,-0.054166515610074926,-1.4134798545897134,0.47149984886022683,1,55,5,10,3,1,4,2,4,4,3,3,3,3,3,4
0,0.7335327092674091,0.4737020184743192,-0.21300871912786096,0.22926913065737559,-0.1325475099593084,0,58,5,5,2,2,5,2,5,4,3,5,5,5,4,4
1,0.32313399866587034,-0.47838876947494313,0.26351789142549714,0.02392550750148947,0.09397024959801732,0,21,5,NA,5,4,4,5,3,4,4,3,4,4,3,4
0,0.5283333539666397,-0.19276153309016442,0.26351789142549714,-0.797448985122055,-0.3590652695166341,1,32,6,3,5,5,5,3,4,4,4,4,3,5,4,4
1,0.11793464336510097,0.1880747820895405,0.025254586148818092,0.4346127538132617,0.47149984886022683,0,40,4,5,5,4,4,4,4,4,3,4,4,3,2,4
-4,0.015334965714716276,0.4737020184743192,0.10467568790771112,-0.07874630407645358,-0.43457118936907596,1,50,5,NA,1,5,5,2,4,4,3,4,4,3,3,3
0,0.425733676316255,-0.002343375500311962,-0.21300871912786096,0.12659731907943253,-0.28355934966419216,0,52,6,NA,5,5,4,3,4,5,2,5,3,5,4,4
0,0.6309330316170244,-0.002343375500311962,0.025254586148818092,0.22926913065737559,0.09397024959801732,1,85,1,8,5,5,5,5,4,4,4,4,4,4,2,5
0,-0.4976634225372072,0.09286570329461427,-0.21300871912786096,0.3319409422353186,0.3959939290077849,0,78,2,6,7,7,3,3,3,3,3,3,2,3,3,4
0,0.425733676316255,-0.3831796906800169,-0.371850922645647,0.8453000001250339,-0.3590652695166341,0,58,5,1,5,5,4,4,4,4,3,4,5,3,3,5
2,0.015334965714716276,0.5689110972692454,0.3429389931843902,0.02392550750148947,-0.9631126283361693,1,63,5,2,6,4,5,4,3,5,2,4,3,3,2,4
1,-0.08726471193566841,-0.002343375500311962,-0.13358761736896796,0.3319409422353186,-0.2080534298117503,1,66,2,NA,5,4,4,3,3,4,2,4,4,3,3,4
1,0.11793464336510097,-0.28797061188509065,-0.45127202440454,-1.105464419855884,0.3959939290077849,1,56,5,3,5,4,4,4,4,4,2,3,4,3,4,4
2,0.425733676316255,0.4737020184743192,0.5812022984610692,0.22926913065737559,-0.7365948687788436,0,62,2,6,3,1,4,4,5,5,1,4,5,3,3,5
1,0.11793464336510097,0.09286570329461427,0.3429389931843902,-0.07874630407645358,-0.05704159010686648,0,47,5,NA,4,3,4,2,4,4,3,3,4,4,4,4
1,0.5283333539666397,-0.28797061188509065,-0.371850922645647,0.22926913065737559,0.3959939290077849,0,58,5,5,2,1,4,4,4,5,2,5,5,3,3,5
-1,-0.6002631001875919,-0.28797061188509065,0.5017811967021762,-0.07874630407645358,0.9245353679748782,0,18,2,NA,1,2,3,4,3,2,3,4,3,3,2,2
2,-0.4976634225372072,0.09286570329461427,0.18409678966660414,-0.18141811565439664,-0.3590652695166341,1,71,2,8,5,3,3,3,3,4,1,4,3,2,4,3
1,-0.2924640672364378,-0.002343375500311962,-0.13358761736896796,-0.28408992723233967,-0.5855830290739598,1,53,4,6,5,4,3,3,3,4,3,3,3,3,3,4
0,-0.7028627778379766,-0.28797061188509065,-0.371850922645647,-0.18141811565439664,0.32048800915534303,1,59,5,5,2,2,2,2,3,4,2,3,3,3,4,2
2,0.9387320645681785,-1.240061399834353,0.8194656037377483,-0.4894335503882258,0.7735235282699945,1,35,4,5,5,3,5,5,4,5,4,4,4,4,4,5
2,-0.18986438958605312,-0.8592250846546481,-0.054166515610074926,-0.07874630407645358,-0.3590652695166341,0,57,4,5,5,3,3,4,3,4,3,3,3,2,3,5
0,0.22053432101548567,0.1880747820895405,-0.6895353296812191,-0.18141811565439664,0.6225116885651106,0,41,3,2,4,4,4,3,3,4,4,4,3,4,4,4
0,0.5283333539666397,-1.0496432422445006,-0.530693126163433,0.02392550750148947,1.4530768069419715,0,18,3,NA,2,2,5,4,3,3,3,4,3,5,5,5
0,0.32313399866587034,-0.002343375500311962,-0.45127202440454,0.12659731907943253,-0.3590652695166341,0,33,6,3,2,2,4,4,3,4,3,4,3,4,4,5
-1,-0.4976634225372072,0.37849293967939296,0.10467568790771112,0.02392550750148947,-0.1325475099593084,1,74,5,5,5,6,3,2,3,4,2,4,3,2,3,4
0,0.22053432101548567,-1.1448523210394268,-1.4043252455112563,-1.3108080430117701,0.5470057687126687,1,22,4,NA,1,1,4,5,4,3,2,2,5,4,3,5
-1,0.32313399866587034,-0.19276153309016442,-0.21300871912786096,0.12659731907943253,-0.2080534298117503,1,20,2,10,4,5,4,4,4,4,3,4,5,3,3,4
-2,0.5283333539666397,0.2832838608844667,-0.21300871912786096,0.3319409422353186,-0.43457118936907596,0,66,2,5,2,4,4,4,5,4,3,4,4,4,4,4
0,0.015334965714716276,0.6641201760641716,-0.054166515610074926,0.22926913065737559,-0.28355934966419216,0,69,2,5,2,2,3,4,4,4,1,4,5,4,3,3
0,-0.6002631001875919,-0.19276153309016442,0.26351789142549714,0.12659731907943253,-0.28355934966419216,1,51,4,2,5,5,4,2,3,4,3,3,3,2,2,3
2,-0.4976634225372072,-0.6688069270647956,-0.21300871912786096,-0.900120796699998,0.32048800915534303,0,32,3,NA,3,1,3,3,3,3,3,3,3,3,3,3
0,-0.08726471193566841,0.2832838608844667,-0.45127202440454,0.02392550750148947,-0.5855830290739598,0,31,5,5,2,2,4,2,3,4,3,3,3,4,4,4
0,-0.8054624554883613,0.1880747820895405,0.4223600949432832,0.02392550750148947,-0.43457118936907596,0,43,4,NA,3,3,3,3,3,3,1,2,3,3,3,3
1,-0.08726471193566841,-0.19276153309016442,-0.292429820886754,-0.28408992723233967,0.3959939290077849,1,35,2,7,3,2,3,4,4,4,2,3,4,3,3,4
0,-0.2924640672364378,-0.09755245429523819,0.3429389931843902,-0.18141811565439664,1.0000412878273202,0,32,4,5,1,1,3,3,3,4,3,3,3,3,3,4
0,-0.2924640672364378,0.4737020184743192,0.025254586148818092,0.22926913065737559,0.47149984886022683,0,18,2,NA,3,3,3,4,3,4,1,4,4,3,3,3
1,-0.2924640672364378,-0.28797061188509065,-1.0072197367167912,0.22926913065737559,1.6795945664992973,0,37,4,NA,5,4,3,4,3,4,2,4,4,2,2,4
-1,0.11793464336510097,-0.002343375500311962,0.18409678966660414,0.5372845653912047,0.09397024959801732,1,46,4,6,5,6,4,4,4,4,3,3,3,3,4,4
0,0.9387320645681785,0.6641201760641716,0.025254586148818092,0.3319409422353186,0.018464329745575422,1,44,5,6,3,3,4,5,4,5,4,4,5,4,4,5
1,0.22053432101548567,-0.09755245429523819,-0.21300871912786096,-0.07874630407645358,0.09397024959801732,0,47,4,7,4,3,4,4,3,4,3,4,4,4,3,4
0,0.11793464336510097,0.2832838608844667,0.3429389931843902,0.02392550750148947,0.32048800915534303,0,64,2,5,4,4,4,4,4,4,3,4,3,4,3,3
-1,0.015334965714716276,0.6641201760641716,0.18409678966660414,0.3319409422353186,0.24498208930290113,0,53,3,3,4,5,4,3,3,3,3,4,3,4,4,4
1,0.5283333539666397,0.7593292548590979,0.6606234002199622,0.5372845653912047,-0.43457118936907596,1,26,5,6,4,3,4,4,4,4,4,3,4,4,4,5
0,-0.18986438958605312,-0.47838876947494313,-0.371850922645647,-0.18141811565439664,0.5470057687126687,0,48,2,5,4,4,4,4,3,3,3,4,3,2,2,5
0,0.9387320645681785,0.4737020184743192,0.18409678966660414,0.8453000001250339,-0.5100771092215178,0,48,5,6,5,5,5,5,4,4,3,4,5,5,4,5
0,0.6309330316170244,0.09286570329461427,-0.054166515610074926,0.22926913065737559,-0.8121007886312855,0,63,4,3,4,4,5,4,4,4,3,4,5,4,4,4
1,0.32313399866587034,-0.002343375500311962,0.3429389931843902,-0.18141811565439664,0.018464329745575422,1,64,6,5,7,6,5,4,3,3,4,4,4,4,4,3
-1,-0.18986438958605312,-0.19276153309016442,-0.13358761736896796,-0.18141811565439664,-0.1325475099593084,0,54,3,7,3,4,4,3,3,4,3,4,3,3,3,3
2,-0.3950637448868225,-0.002343375500311962,-0.054166515610074926,0.22926913065737559,0.8490294481224363,0,43,3,NA,4,2,3,3,3,3,2,3,3,3,4,4
-1,-0.3950637448868225,-0.3831796906800169,0.3429389931843902,0.02392550750148947,0.16947616945045924,1,23,5,6,2,3,3,4,3,4,3,3,3,3,3,2
1,0.11793464336510097,1.0449564912438765,0.4223600949432832,0.6399563769691478,-0.8876067084837274,0,35,5,5,6,5,4,2,4,5,1,4,4,5,4,3
0,-0.7028627778379766,0.8545383336540241,-0.13358761736896796,-0.38676173881028275,-0.5855830290739598,1,73,2,6,6,6,2,2,4,3,2,4,5,2,1,3
-1,0.11793464336510097,0.37849293967939296,0.26351789142549714,0.3319409422353186,0.018464329745575422,1,68,3,7,4,5,4,3,4,5,4,4,4,3,1,4
-1,-0.7028627778379766,-0.28797061188509065,0.025254586148818092,0.02392550750148947,0.018464329745575422,0,34,2,5,2,3,3,2,3,3,2,3,3,3,3,3
0,-0.908062133138746,-1.3352704786292793,-0.371850922645647,0.02392550750148947,-0.8121007886312855,0,19,4,5,1,1,3,2,3,3,1,2,4,3,2,3
-2,-0.7028627778379766,0.5689110972692454,0.5017811967021762,0.4346127538132617,0.3959939290077849,0,46,2,7,3,5,3,3,4,3,2,3,3,2,2,3
3,0.22053432101548567,0.1880747820895405,0.9783078072555343,0.6399563769691478,0.6980176084175526,0,63,2,7,5,2,5,4,4,4,3,4,4,3,5,1
0,0.22053432101548567,-0.3831796906800169,-0.292429820886754,-0.07874630407645358,-0.1325475099593084,1,47,6,2,6,6,4,4,4,4,3,3,3,4,4,4
